"","date","month","day","station","zipcode","lat","lon","countInDay","countInMorning","highTemp","lowTemp","weather","winddir","wind","weathersit","temp"
"233","4/19/14",4,19,"大安森林公園",10656,25.033396,121.534882,329,106,28,20,"小雨","北風","小於3級","3",24
"234","4/17/14",4,17,"大安森林公園",10656,25.033396,121.534882,236,81,30,21,"陰","北風","小於3級","2",25.5
"235","1/24/14",1,24,"大安森林公園",10656,25.033396,121.534882,229,63,21,11,"晴","西風","小於3級","1",16
"236","12/13/14",12,13,"大安森林公園",10656,25.033396,121.534882,341,82,19,16,"陰","暫無實況","小於3級","2",17.5
"237","6/15/14",6,15,"大安森林公園",10656,25.033396,121.534882,256,77,33,26,"小雨","北風","小於3級","3",29.5
"238","7/25/14",7,25,"大安森林公園",10656,25.033396,121.534882,171,50,32,26,"晴~多雲","北風","小於3級","1",29
"239","12/9/14",12,9,"大安森林公園",10656,25.033396,121.534882,223,54,23,18,"小雨","暫無實況","小於3級","3",20.5
"240","6/19/14",6,19,"大安森林公園",10656,25.033396,121.534882,173,48,32,26,"陰~小雨","北風","小於3級","2",29
"241","9/16/14",9,16,"大安森林公園",10656,25.033396,121.534882,172,45,33,28,"晴~陰","暫無實況","小於3級","1",30.5
"242","6/18/14",6,18,"大安森林公園",10656,25.033396,121.534882,193,53,32,25,"陰~中雨","北風","小於3級","2",28.5
"243","10/22/14",10,22,"大安森林公園",10656,25.033396,121.534882,156,47,26,21,"陰","暫無實況","小於3級","2",23.5
"244","7/22/14",7,22,"大安森林公園",10656,25.033396,121.534882,164,53,33,27,"暴雨","暫無實況","3-4級","3",30
"245","12/12/14",12,12,"大安森林公園",10656,25.033396,121.534882,171,35,15,12,"小雨~陰","暫無實況","小於3級","2",13.5
"246","7/24/14",7,24,"大安森林公園",10656,25.033396,121.534882,187,54,31,26,"陰~小雨","北風","小於3級","2",28.5
"247","4/16/14",4,16,"大安森林公園",10656,25.033396,121.534882,237,64,29,21,"陰~晴","北風","小於3級","1",25
"248","10/24/14",10,24,"大安森林公園",10656,25.033396,121.534882,205,71,28,23,"陰","東北風","小於3級","2",25.5
"249","6/17/14",6,17,"大安森林公園",10656,25.033396,121.534882,214,62,33,28,"陰~小雨","西風","小於3級","2",30.5
"250","10/21/14",10,21,"大安森林公園",10656,25.033396,121.534882,211,59,25,21,"小雨~陰","暫無實況","小於3級","2",23
"251","10/23/14",10,23,"大安森林公園",10656,25.033396,121.534882,194,49,26,21,"陰","暫無實況","小於3級","2",23.5
"252","9/17/14",9,17,"大安森林公園",10656,25.033396,121.534882,202,65,33,27,"多雲","暫無實況","小於3級","2",30
"253","6/21/14",6,21,"大安森林公園",10656,25.033396,121.534882,281,92,31,25,"小雨~大雨","西南風","小於3級","3",28
"254","3/20/14",3,20,"大安森林公園",10656,25.033396,121.534882,176,49,16,12,"小雨","暫無實況","小於3級","3",14
"255","10/25/14",10,25,"大安森林公園",10656,25.033396,121.534882,344,80,28,23,"陰","東北風","小於3級","2",25.5
"256","10/19/14",10,19,"大安森林公園",10656,25.033396,121.534882,375,114,31,22,"晴~小雨","北風","小於3級","1",26.5
"257","1/23/14",1,23,"大安森林公園",10656,25.033396,121.534882,262,67,21,9,"晴","西風","小於3級","1",15
"258","4/15/14",4,15,"大安森林公園",10656,25.033396,121.534882,203,51,28,21,"多雲~晴","暫無實況","小於3級","1",24.5
"259","9/15/14",9,15,"大安森林公園",10656,25.033396,121.534882,210,49,34,28,"晴~多雲","暫無實況","小於3級","1",31
"260","9/19/14",9,19,"大安森林公園",10656,25.033396,121.534882,177,45,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"261","3/18/14",3,18,"大安森林公園",10656,25.033396,121.534882,245,87,28,15,"多雲~小雨","北風","小於3級","2",21.5
"262","7/21/14",7,21,"大安森林公園",10656,25.033396,121.534882,165,51,33,27,"暴雨","北風","3-4級","3",30
"263","7/20/14",7,20,"大安森林公園",10656,25.033396,121.534882,283,83,33,26,"晴~多雲","暫無實況","小於3級","1",29.5
"264","10/20/14",10,20,"大安森林公園",10656,25.033396,121.534882,170,41,31,22,"晴~小雨","北風","小於3級","1",26.5
"265","6/16/14",6,16,"大安森林公園",10656,25.033396,121.534882,205,56,33,26,"小雨","北風","小於3級","3",29.5
"266","1/25/14",1,25,"大安森林公園",10656,25.033396,121.534882,430,124,16,12,"陰~小雨","西風","小於3級","2",14
"267","1/22/14",1,22,"大安森林公園",10656,25.033396,121.534882,195,39,17,7,"陰~多雲","北風","小於3級","2",12
"268","4/14/14",4,14,"大安森林公園",10656,25.033396,121.534882,191,53,25,20,"多雲","北風","小於3級","2",22.5
"269","3/22/14",3,22,"大安森林公園",10656,25.033396,121.534882,337,95,20,17,"多雲","北風","小於3級","2",18.5
"270","12/10/14",12,10,"大安森林公園",10656,25.033396,121.534882,262,55,20,18,"中雨","暫無實況","小於3級","3",19
"271","12/8/14",12,8,"大安森林公園",10656,25.033396,121.534882,190,53,21,19,"中雨~小雨","暫無實況","小於3級","3",20
"272","9/14/14",9,14,"大安森林公園",10656,25.033396,121.534882,320,95,34,30,"多雲","暫無實況","4-5級","2",32
"273","3/17/14",3,17,"大安森林公園",10656,25.033396,121.534882,241,69,26,19,"陰~多雲","北風","小於3級","2",22.5
"274","9/18/14",9,18,"大安森林公園",10656,25.033396,121.534882,195,52,32,27,"小雨","暫無實況","小於3級","3",29.5
"275","1/20/14",1,20,"大安森林公園",10656,25.033396,121.534882,190,59,19,9,"小雨","北風","小於3級","3",14
"276","3/19/14",3,19,"大安森林公園",10656,25.033396,121.534882,279,86,24,12,"小雨","西南風","小於3級","3",18
"277","4/13/14",4,13,"大安森林公園",10656,25.033396,121.534882,385,102,23,20,"小雨","北風","小於3級","3",21.5
"278","3/16/14",3,16,"大安森林公園",10656,25.033396,121.534882,425,99,26,17,"多雲","北風","小於3級","2",21.5
"279","12/11/14",12,11,"大安森林公園",10656,25.033396,121.534882,197,60,16,14,"小雨","暫無實況","小於3級","3",15
"280","7/26/14",7,26,"大安森林公園",10656,25.033396,121.534882,314,86,32,26,"晴~多雲","北風","小於3級","1",29
"281","4/18/14",4,18,"大安森林公園",10656,25.033396,121.534882,218,56,28,22,"陰","北風","小於3級","2",25
"282","6/20/14",6,20,"大安森林公園",10656,25.033396,121.534882,163,55,32,25,"陰~小雨","北風","小於3級","2",28.5
"283","7/23/14",7,23,"大安森林公園",10656,25.033396,121.534882,68,7,33,27,"小雨","北風","小於3級","3",30
"284","12/7/14",12,7,"大安森林公園",10656,25.033396,121.534882,503,132,20,16,"小雨","暫無實況","小於3級","3",18
"285","3/21/14",3,21,"大安森林公園",10656,25.033396,121.534882,200,43,20,13,"多雲","北風","小於3級","2",16.5
"286","9/20/14",9,20,"大安森林公園",10656,25.033396,121.534882,281,88,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"287","1/19/14",1,19,"大安森林公園",10656,25.033396,121.534882,498,122,17,11,"多雲~小雨","北風","小於3級","2",14
"288","4/19/14",4,19,"大湖公園",11477,25.083845,121.602141,127,34,28,20,"小雨","北風","小於3級","3",24
"289","9/17/14",9,17,"大湖公園",11477,25.083845,121.602141,80,29,33,27,"多雲","暫無實況","小於3級","2",30
"290","9/16/14",9,16,"大湖公園",11477,25.083845,121.602141,102,37,33,28,"晴~陰","暫無實況","小於3級","1",30.5
"291","1/21/14",1,21,"大湖公園",11477,25.083845,121.602141,76,25,13,8,"陰~小雨","北風","小於3級","2",10.5
"292","4/14/14",4,14,"大湖公園",11477,25.083845,121.602141,118,34,25,20,"多雲","北風","小於3級","2",22.5
"293","4/15/14",4,15,"大湖公園",11477,25.083845,121.602141,107,27,28,21,"多雲~晴","暫無實況","小於3級","1",24.5
"294","7/21/14",7,21,"大湖公園",11477,25.083845,121.602141,86,30,33,27,"暴雨","北風","3-4級","3",30
"295","6/18/14",6,18,"大湖公園",11477,25.083845,121.602141,106,52,32,25,"陰~中雨","北風","小於3級","2",28.5
"296","4/13/14",4,13,"大湖公園",11477,25.083845,121.602141,159,74,23,20,"小雨","北風","小於3級","3",21.5
"297","4/18/14",4,18,"大湖公園",11477,25.083845,121.602141,109,30,28,22,"陰","北風","小於3級","2",25
"298","9/19/14",9,19,"大湖公園",11477,25.083845,121.602141,113,23,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"299","6/21/14",6,21,"大湖公園",11477,25.083845,121.602141,97,45,31,25,"小雨~大雨","西南風","小於3級","3",28
"300","7/26/14",7,26,"大湖公園",11477,25.083845,121.602141,142,58,32,26,"晴~多雲","北風","小於3級","1",29
"301","6/20/14",6,20,"大湖公園",11477,25.083845,121.602141,87,35,32,25,"陰~小雨","北風","小於3級","2",28.5
"302","1/20/14",1,20,"大湖公園",11477,25.083845,121.602141,100,20,19,9,"小雨","北風","小於3級","3",14
"303","10/21/14",10,21,"大湖公園",11477,25.083845,121.602141,124,39,25,21,"小雨~陰","暫無實況","小於3級","2",23
"304","10/22/14",10,22,"大湖公園",11477,25.083845,121.602141,98,35,26,21,"陰","暫無實況","小於3級","2",23.5
"305","3/21/14",3,21,"大湖公園",11477,25.083845,121.602141,101,19,20,13,"多雲","北風","小於3級","2",16.5
"306","6/17/14",6,17,"大湖公園",11477,25.083845,121.602141,95,37,33,28,"陰~小雨","西風","小於3級","2",30.5
"307","6/15/14",6,15,"大湖公園",11477,25.083845,121.602141,136,73,33,26,"小雨","北風","小於3級","3",29.5
"308","7/20/14",7,20,"大湖公園",11477,25.083845,121.602141,123,58,33,26,"晴~多雲","暫無實況","小於3級","1",29.5
"309","9/20/14",9,20,"大湖公園",11477,25.083845,121.602141,105,46,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"310","12/9/14",12,9,"大湖公園",11477,25.083845,121.602141,118,32,23,18,"小雨","暫無實況","小於3級","3",20.5
"311","1/24/14",1,24,"大湖公園",11477,25.083845,121.602141,85,19,21,11,"晴","西風","小於3級","1",16
"312","3/17/14",3,17,"大湖公園",11477,25.083845,121.602141,111,35,26,19,"陰~多雲","北風","小於3級","2",22.5
"313","9/15/14",9,15,"大湖公園",11477,25.083845,121.602141,78,34,34,28,"晴~多雲","暫無實況","小於3級","1",31
"314","9/18/14",9,18,"大湖公園",11477,25.083845,121.602141,92,40,32,27,"小雨","暫無實況","小於3級","3",29.5
"315","10/24/14",10,24,"大湖公園",11477,25.083845,121.602141,124,40,28,23,"陰","東北風","小於3級","2",25.5
"316","10/20/14",10,20,"大湖公園",11477,25.083845,121.602141,114,36,31,22,"晴~小雨","北風","小於3級","1",26.5
"317","10/19/14",10,19,"大湖公園",11477,25.083845,121.602141,190,85,31,22,"晴~小雨","北風","小於3級","1",26.5
"318","7/22/14",7,22,"大湖公園",11477,25.083845,121.602141,55,21,33,27,"暴雨","暫無實況","3-4級","3",30
"319","10/23/14",10,23,"大湖公園",11477,25.083845,121.602141,137,53,26,21,"陰","暫無實況","小於3級","2",23.5
"320","3/18/14",3,18,"大湖公園",11477,25.083845,121.602141,124,48,28,15,"多雲~小雨","北風","小於3級","2",21.5
"321","3/20/14",3,20,"大湖公園",11477,25.083845,121.602141,88,21,16,12,"小雨","暫無實況","小於3級","3",14
"322","1/23/14",1,23,"大湖公園",11477,25.083845,121.602141,88,18,21,9,"晴","西風","小於3級","1",15
"323","7/25/14",7,25,"大湖公園",11477,25.083845,121.602141,89,30,32,26,"晴~多雲","北風","小於3級","1",29
"324","12/7/14",12,7,"大湖公園",11477,25.083845,121.602141,164,71,20,16,"小雨","暫無實況","小於3級","3",18
"325","1/22/14",1,22,"大湖公園",11477,25.083845,121.602141,76,14,17,7,"陰~多雲","北風","小於3級","2",12
"326","12/10/14",12,10,"大湖公園",11477,25.083845,121.602141,128,45,20,18,"中雨","暫無實況","小於3級","3",19
"327","3/16/14",3,16,"大湖公園",11477,25.083845,121.602141,173,65,26,17,"多雲","北風","小於3級","2",21.5
"328","7/24/14",7,24,"大湖公園",11477,25.083845,121.602141,100,37,31,26,"陰~小雨","北風","小於3級","2",28.5
"329","1/19/14",1,19,"大湖公園",11477,25.083845,121.602141,112,40,17,11,"多雲~小雨","北風","小於3級","2",14
"330","10/25/14",10,25,"大湖公園",11477,25.083845,121.602141,155,45,28,23,"陰","東北風","小於3級","2",25.5
"331","3/19/14",3,19,"大湖公園",11477,25.083845,121.602141,132,53,24,12,"小雨","西南風","小於3級","3",18
"332","7/23/14",7,23,"大湖公園",11477,25.083845,121.602141,27,3,33,27,"小雨","北風","小於3級","3",30
"333","12/12/14",12,12,"大湖公園",11477,25.083845,121.602141,93,28,15,12,"小雨~陰","暫無實況","小於3級","2",13.5
"334","6/16/14",6,16,"大湖公園",11477,25.083845,121.602141,114,57,33,26,"小雨","北風","小於3級","3",29.5
"335","12/13/14",12,13,"大湖公園",11477,25.083845,121.602141,129,36,19,16,"陰","暫無實況","小於3級","2",17.5
"336","6/19/14",6,19,"大湖公園",11477,25.083845,121.602141,84,33,32,26,"陰~小雨","北風","小於3級","2",29
"337","12/11/14",12,11,"大湖公園",11477,25.083845,121.602141,110,51,16,14,"小雨","暫無實況","小於3級","3",15
"338","4/16/14",4,16,"大湖公園",11477,25.083845,121.602141,121,48,29,21,"陰~晴","北風","小於3級","1",25
"339","1/25/14",1,25,"大湖公園",11477,25.083845,121.602141,87,26,16,12,"陰~小雨","西風","小於3級","2",14
"340","12/8/14",12,8,"大湖公園",11477,25.083845,121.602141,80,20,21,19,"中雨~小雨","暫無實況","小於3級","3",20
"341","4/17/14",4,17,"大湖公園",11477,25.083845,121.602141,107,35,30,21,"陰","北風","小於3級","2",25.5
"342","9/14/14",9,14,"大湖公園",11477,25.083845,121.602141,140,58,34,30,"多雲","暫無實況","4-5級","2",32
"343","3/22/14",3,22,"大湖公園",11477,25.083845,121.602141,138,52,20,17,"多雲","北風","小於3級","2",18.5
"344","7/25/14",7,25,"大坪林",23143,24.982899,121.541352,319,159,32,26,"晴~多雲","北風","小於3級","1",29
"345","4/13/14",4,13,"大坪林",23143,24.982899,121.541352,289,104,23,20,"小雨","北風","小於3級","3",21.5
"346","12/11/14",12,11,"大坪林",23143,24.982899,121.541352,354,155,16,14,"小雨","暫無實況","小於3級","3",15
"347","7/23/14",7,23,"大坪林",23143,24.982899,121.541352,119,32,33,27,"小雨","北風","小於3級","3",30
"348","1/24/14",1,24,"大坪林",23143,24.982899,121.541352,350,124,21,11,"晴","西風","小於3級","1",16
"349","12/12/14",12,12,"大坪林",23143,24.982899,121.541352,315,135,15,12,"小雨~陰","暫無實況","小於3級","2",13.5
"350","6/21/14",6,21,"大坪林",23143,24.982899,121.541352,352,135,31,25,"小雨~大雨","西南風","小於3級","3",28
"351","6/17/14",6,17,"大坪林",23143,24.982899,121.541352,340,166,33,28,"陰~小雨","西風","小於3級","2",30.5
"352","9/17/14",9,17,"大坪林",23143,24.982899,121.541352,362,159,33,27,"多雲","暫無實況","小於3級","2",30
"353","4/18/14",4,18,"大坪林",23143,24.982899,121.541352,292,142,28,22,"陰","北風","小於3級","2",25
"354","12/7/14",12,7,"大坪林",23143,24.982899,121.541352,278,92,20,16,"小雨","暫無實況","小於3級","3",18
"355","7/20/14",7,20,"大坪林",23143,24.982899,121.541352,225,83,33,26,"晴~多雲","暫無實況","小於3級","1",29.5
"356","10/23/14",10,23,"大坪林",23143,24.982899,121.541352,379,157,26,21,"陰","暫無實況","小於3級","2",23.5
"357","10/21/14",10,21,"大坪林",23143,24.982899,121.541352,445,209,25,21,"小雨~陰","暫無實況","小於3級","2",23
"358","7/22/14",7,22,"大坪林",23143,24.982899,121.541352,270,138,33,27,"暴雨","暫無實況","3-4級","3",30
"359","10/19/14",10,19,"大坪林",23143,24.982899,121.541352,252,87,31,22,"晴~小雨","北風","小於3級","1",26.5
"360","6/19/14",6,19,"大坪林",23143,24.982899,121.541352,336,146,32,26,"陰~小雨","北風","小於3級","2",29
"361","10/20/14",10,20,"大坪林",23143,24.982899,121.541352,347,152,31,22,"晴~小雨","北風","小於3級","1",26.5
"362","4/14/14",4,14,"大坪林",23143,24.982899,121.541352,372,181,25,20,"多雲","北風","小於3級","2",22.5
"363","12/9/14",12,9,"大坪林",23143,24.982899,121.541352,361,176,23,18,"小雨","暫無實況","小於3級","3",20.5
"364","3/19/14",3,19,"大坪林",23143,24.982899,121.541352,379,164,24,12,"小雨","西南風","小於3級","3",18
"365","1/21/14",1,21,"大坪林",23143,24.982899,121.541352,351,139,13,8,"陰~小雨","北風","小於3級","2",10.5
"366","4/17/14",4,17,"大坪林",23143,24.982899,121.541352,346,152,30,21,"陰","北風","小於3級","2",25.5
"367","12/13/14",12,13,"大坪林",23143,24.982899,121.541352,354,128,19,16,"陰","暫無實況","小於3級","2",17.5
"368","6/20/14",6,20,"大坪林",23143,24.982899,121.541352,327,147,32,25,"陰~小雨","北風","小於3級","2",28.5
"369","4/15/14",4,15,"大坪林",23143,24.982899,121.541352,373,176,28,21,"多雲~晴","暫無實況","小於3級","1",24.5
"370","10/22/14",10,22,"大坪林",23143,24.982899,121.541352,351,140,26,21,"陰","暫無實況","小於3級","2",23.5
"371","1/22/14",1,22,"大坪林",23143,24.982899,121.541352,359,159,17,7,"陰~多雲","北風","小於3級","2",12
"372","9/15/14",9,15,"大坪林",23143,24.982899,121.541352,323,145,34,28,"晴~多雲","暫無實況","小於3級","1",31
"373","9/19/14",9,19,"大坪林",23143,24.982899,121.541352,314,144,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"374","4/19/14",4,19,"大坪林",23143,24.982899,121.541352,348,142,28,20,"小雨","北風","小於3級","3",24
"375","4/16/14",4,16,"大坪林",23143,24.982899,121.541352,419,192,29,21,"陰~晴","北風","小於3級","1",25
"376","6/15/14",6,15,"大坪林",23143,24.982899,121.541352,237,100,33,26,"小雨","北風","小於3級","3",29.5
"377","10/25/14",10,25,"大坪林",23143,24.982899,121.541352,405,122,28,23,"陰","東北風","小於3級","2",25.5
"378","3/18/14",3,18,"大坪林",23143,24.982899,121.541352,352,166,28,15,"多雲~小雨","北風","小於3級","2",21.5
"379","1/20/14",1,20,"大坪林",23143,24.982899,121.541352,333,139,19,9,"小雨","北風","小於3級","3",14
"380","10/24/14",10,24,"大坪林",23143,24.982899,121.541352,390,161,28,23,"陰","東北風","小於3級","2",25.5
"381","9/16/14",9,16,"大坪林",23143,24.982899,121.541352,321,149,33,28,"晴~陰","暫無實況","小於3級","1",30.5
"382","9/18/14",9,18,"大坪林",23143,24.982899,121.541352,314,137,32,27,"小雨","暫無實況","小於3級","3",29.5
"383","3/20/14",3,20,"大坪林",23143,24.982899,121.541352,337,142,16,12,"小雨","暫無實況","小於3級","3",14
"384","3/22/14",3,22,"大坪林",23143,24.982899,121.541352,362,147,20,17,"多雲","北風","小於3級","2",18.5
"385","1/19/14",1,19,"大坪林",23143,24.982899,121.541352,329,99,17,11,"多雲~小雨","北風","小於3級","2",14
